car_model_id,car_type_id,color_id,poster_id,condition_id,km,door_num,seat_num,car_year,price_num,price_words,area
81,8,5,2468,2,0,4,5,2020,870000000,870 Triệu,Gia Lai
81,8,4,2500,1,0,4,5,2016,545000000,545 Triệu,Quảng Ninh
81,8,2,2501,1,50000,4,5,2017,575000000,575 Triệu,Hà Nội
81,8,1,2396,2,0,4,5,2020,868000000,868 Triệu,Hà Nội
81,8,12,2396,2,0,4,5,2020,863000000,863 Triệu,Hà Nội
81,8,3,2396,2,0,4,5,2020,800000000,800 Triệu,Hà Nội
81,8,12,221,1,0,4,5,2018,775000000,775 Triệu,TP HCM
81,8,9,2888,2,0,4,5,2020,600000000,600 Triệu,TP HCM
81,8,12,2481,2,0,4,5,2020,848000000,848 Triệu,TP HCM
81,8,3,2335,2,0,4,5,2020,610000000,610 Triệu,Nghệ An
81,8,4,9407,2,0,4,5,2020,1000000000,1 Tỷ 153 Triệu,Hà Nội
81,8,3,2415,2,0,4,5,2020,818000000,818 Triệu,Thái Nguyên
81,8,3,2353,2,0,4,5,2020,619000000,619 Triệu,Bình Định
81,8,12,15518,1,0,4,5,2016,710000000,710 Triệu,TP HCM
81,8,3,2502,1,10000,4,5,2019,745000000,745 Triệu,Hà Nội
81,8,3,2427,1,70000,4,5,2016,678000000,678 Triệu,Hà Nội
81,8,4,2468,2,0,4,5,2020,1000000000,1 Tỷ 169 Triệu,Gia Lai
81,8,11,456,1,73000,4,5,2013,399000000,399 Triệu,Đồng Nai
81,8,3,2470,1,54000,4,5,2017,769000000,769 Triệu,Hà Nội
81,8,1,2366,2,0,4,5,2020,560000000,560 Triệu,Hà Nội
81,8,10,2503,1,90000,4,5,2014,520000000,520 Triệu,Hà Nội
81,8,12,2326,2,0,4,5,2020,853000000,853 Triệu,Bà Rịa Vũng Tàu
81,8,12,3173,2,0,4,5,2020,868000000,868 Triệu,TP HCM
81,8,9,2486,1,4,4,5,2017,525000000,525 Triệu,Thanh Hóa
81,8,9,2789,1,88888,4,5,2015,455000000,455 Triệu,Hà Nội
81,8,4,2328,2,0,4,5,2020,650000000,650 Triệu,An Giang
81,8,1,2415,2,0,4,5,2020,650000000,650 Triệu,Thái Nguyên
81,8,3,2468,2,0,4,5,2020,870000000,870 Triệu,Gia Lai
81,8,1,2505,2,0,4,5,2020,1000000000,1 Tỷ 135 Triệu,TP HCM
81,8,4,2332,1,75000,4,5,2014,455000000,455 Triệu,Quảng Ninh
81,8,5,2402,1,0,4,5,2018,780000000,780 Triệu,Hà Nội
81,8,6,2448,1,31000,4,5,2017,780000000,780 Triệu,Hà Nội
81,8,6,2332,1,70000,4,5,2017,495000000,495 Triệu,Quảng Ninh
81,8,10,2330,1,79000,4,5,2014,490000000,490 Triệu,TP HCM
81,8,4,2339,2,0,4,5,2020,1000000000,1 Tỷ 148 Triệu,TP HCM
81,8,4,190,1,30000,4,5,2017,455000000,455 Triệu,Hải Phòng
81,8,4,2389,2,0,4,5,2020,640000000,640 Triệu,TP HCM
81,8,11,2433,1,52000,4,5,2016,485000000,485 Triệu,Lào Cai
81,8,12,2459,2,0,4,5,2020,870000000,870 Triệu,Long An
81,8,3,2506,1,9000,4,5,2019,555000000,555 Triệu,Hà Nội
81,8,2,2789,1,99999,4,5,2015,588000000,588 Triệu,Hà Nội
81,8,4,2374,2,0,4,5,2020,1000000000,1 Tỷ 151 Triệu,TP HCM
81,8,1,8004,1,100000,4,5,2007,195000000,195 Triệu,Bình Định
81,8,2,68,1,10000,4,5,2018,645000000,645 Triệu,Hà Nội
81,8,3,2574,2,0,4,5,2020,630000000,630 Triệu,TP HCM
81,8,8,2508,1,52000,4,5,2017,760000000,760 Triệu,TP HCM
81,8,3,11921,2,0,4,5,2020,595000000,595 Triệu,Hà Nội
81,8,10,11921,2,0,4,5,2020,560000000,560 Triệu,Hà Nội
81,8,10,2509,1,130000,4,5,2015,495000000,495 Triệu,TP HCM
81,8,3,2510,2,0,4,5,2020,868000000,868 Triệu,Hà Nội
81,8,1,2510,2,0,4,5,2020,650000000,650 Triệu,Hà Nội
81,8,3,2511,1,69000,4,5,2016,675000000,675 Triệu,Hà Nội
81,8,4,2326,2,0,4,5,2020,779000000,779 Triệu,Bà Rịa Vũng Tàu
81,8,1,2362,2,0,4,5,2020,865000000,865 Triệu,Đà Nẵng
81,8,5,10939,1,65139,4,5,2015,516000000,516 Triệu,Bình Dương
81,8,3,2322,2,0,4,5,2020,755000000,755 Triệu,Hà Nội
81,8,3,2322,2,0,4,5,2020,1000000000,1 Tỷ 168 Triệu,Hà Nội
81,8,1,2338,2,0,4,5,2020,779000000,779 Triệu,TP HCM
81,8,4,2427,1,68000,4,5,2016,565000000,565 Triệu,Hà Nội
81,8,1,2476,2,0,4,5,2019,580000000,580 Triệu,Hải Dương
81,8,9,2513,1,0,4,5,2012,365000000,365 Triệu,Hà Nội
81,8,12,2343,2,0,4,5,2020,853000000,853 Triệu,Lâm Đồng
81,8,3,2514,1,18000,4,5,2019,755000000,755 Triệu,Hà Nội
81,8,3,2789,1,20000,4,5,2018,630000000,630 Triệu,Hà Nội
81,8,3,2789,1,45678,4,5,2017,768000000,768 Triệu,Hà Nội
81,8,9,2789,1,44444,4,5,2017,571000000,571 Triệu,Hà Nội
81,8,3,2362,2,0,4,5,2020,645000000,645 Triệu,Đà Nẵng
81,8,5,2468,2,0,4,5,2019,579000000,579 Triệu,Gia Lai
81,8,3,2339,2,0,4,5,2020,858000000,858 Triệu,TP HCM
81,8,1,2463,2,0,4,5,2020,595000000,595 Triệu,Hà Nội
81,8,4,2470,1,20000,4,5,2015,479000000,479 Triệu,Hà Nội
81,8,12,2366,2,0,4,5,2020,850000000,850 Triệu,Hà Nội
81,8,1,2309,2,0,4,5,2020,868000000,868 Triệu,TP HCM
81,8,1,2482,2,0,4,5,2020,918000000,918 Triệu,Bà Rịa Vũng Tàu
81,8,12,979,1,38000,4,5,2019,772000000,772 Triệu,TP HCM
81,8,6,2368,2,0,4,5,2020,860000000,860 Triệu,TP HCM
81,8,11,2327,2,0,4,5,2020,813000000,813 Triệu,Bình Dương
81,8,5,9407,2,0,4,5,2020,1000000000,1 Tỷ 153 Triệu,Hà Nội
81,8,3,2482,2,0,4,5,2020,918000000,918 Triệu,Bà Rịa Vũng Tàu
81,8,3,9406,2,0,4,5,2019,833000000,833 Triệu,Hà Nội
81,8,3,2309,2,0,4,5,2020,600000000,600 Triệu,TP HCM
81,8,3,2481,2,0,4,5,2020,640000000,640 Triệu,TP HCM
81,8,5,2327,2,0,4,5,2020,640000000,640 Triệu,Bình Dương
81,8,4,2476,2,0,4,5,2019,1000000000,1 Tỷ 158 Triệu,Hải Dương
81,8,6,15697,1,3,4,5,2017,475000000,475 Triệu,Nghệ An
81,8,6,12140,2,0,4,5,2020,865000000,865 Triệu,TP HCM
81,8,4,2342,2,0,4,5,2020,635000000,635 Triệu,Bình Thuận
81,8,1,11996,2,0,4,5,2020,868000000,868 Triệu,TP HCM
81,8,9,2519,1,0,4,5,2015,515000000,515 Triệu,Hà Nội
81,8,3,2427,1,52000,4,5,2017,588000000,588 Triệu,Hà Nội
81,8,10,2073,1,1,4,5,2001,158000000,158 Triệu,Nghệ An
81,8,3,2404,2,0,4,5,2020,630000000,630 Triệu,Tây Ninh
81,8,1,2339,2,0,4,5,2020,1000000000,1 Tỷ 155 Triệu,TP HCM
81,8,1,2366,2,0,4,5,2020,630000000,630 Triệu,Hà Nội
81,8,3,2327,2,0,4,5,2020,799000000,799 Triệu,Bình Dương
81,8,4,2335,2,0,4,5,2020,1000000000,1 Tỷ 188 Triệu,Nghệ An
81,8,10,2406,2,0,4,5,2020,620000000,620 Triệu,TP HCM
81,8,1,2406,2,0,4,5,2020,769000000,769 Triệu,TP HCM
81,8,9,2311,2,0,4,5,2020,629000000,629 Triệu,Hà Nội
81,8,3,3173,2,0,4,5,2020,640000000,640 Triệu,TP HCM
81,8,4,2481,2,0,4,5,2020,1000000000,1 Tỷ 138 Triệu,TP HCM
81,8,4,15672,2,0,4,5,2020,1000000000,1 Tỷ 168 Triệu,TP HCM
81,8,4,2355,2,0,4,5,2020,630000000,630 Triệu,TP HCM
81,8,6,2893,2,0,4,5,2020,759000000,759 Triệu,Hà Nội
81,8,9,2520,2,0,4,5,2020,589000000,589 Triệu,Hà Nội
81,8,1,2414,2,0,4,5,2020,890000000,890 Triệu,TP HCM
81,8,3,2322,2,0,4,5,2020,860000000,860 Triệu,Hà Nội
81,8,12,2345,2,0,4,5,2020,868000000,868 Triệu,Hà Nội
81,8,3,2468,2,0,4,5,2019,600000000,600 Triệu,Gia Lai
81,8,1,2331,1,35000,4,5,2018,1000000000,1 Tỷ 50 Triệu,Hà Nam
81,8,4,2339,2,0,4,5,2020,630000000,630 Triệu,TP HCM
81,8,3,2384,2,0,4,5,2020,585000000,585 Triệu,Cần Thơ
81,8,4,2322,2,0,4,5,2020,1000000000,1 Tỷ 168 Triệu,Hà Nội
81,8,3,2893,2,0,4,5,2020,635000000,635 Triệu,Hà Nội
81,8,2,9263,1,120000,4,5,2014,398000000,398 Triệu,Đồng Nai
81,8,1,2521,1,68000,4,5,2015,675000000,675 Triệu,Hà Nội
81,8,3,2326,2,0,4,5,2020,1000000000,1 Tỷ 198 Triệu,Bà Rịa Vũng Tàu
81,8,3,2522,2,0,4,5,2020,855000000,855 Triệu,Hà Nội
81,8,1,2316,2,0,4,5,2020,1000000000,1 Tỷ 148 Triệu,Hà Nội
81,8,4,2316,2,0,4,5,2020,1000000000,1 Tỷ 148 Triệu,Hà Nội
81,8,3,10575,1,17000,4,5,2019,826000000,826 Triệu,TP HCM
81,8,4,2375,2,0,4,5,2020,640000000,640 Triệu,TP HCM
81,8,3,2316,2,0,4,5,2020,843000000,843 Triệu,Hà Nội
81,8,11,2521,1,16000,4,5,2019,745000000,745 Triệu,Hà Nội
81,8,10,1256,1,65000,4,5,2017,570000000,570 Triệu,Hà Nội
81,8,12,2524,2,0,4,5,2020,799000000,799 Triệu,TP HCM
81,8,1,2524,2,0,4,5,2020,565000000,565 Triệu,TP HCM
81,8,11,2524,2,0,4,5,2020,538000000,538 Triệu,TP HCM
81,8,12,16,1,62000,4,5,2017,760000000,760 Triệu,TP HCM
81,8,12,2322,2,0,4,5,2020,860000000,860 Triệu,Hà Nội
81,8,12,2316,2,0,4,5,2020,843000000,843 Triệu,Hà Nội
81,8,10,2326,2,0,4,5,2020,600000000,600 Triệu,Bà Rịa Vũng Tàu
81,8,3,2384,2,0,4,5,2020,625000000,625 Triệu,Cần Thơ
81,8,3,3487,2,0,4,5,2020,640000000,640 Triệu,Hà Nội
81,8,3,2353,2,0,4,5,2020,1000000000,1 Tỷ 179 Triệu,Bình Định
81,8,8,2311,2,0,4,5,2020,858000000,858 Triệu,Hà Nội
81,8,2,2893,2,0,4,5,2020,838000000,838 Triệu,Hà Nội
81,8,12,2490,1,52000,4,5,2017,768000000,768 Triệu,Hà Nội
81,8,3,2333,2,0,4,5,2020,625000000,625 Triệu,Hà Nội
81,8,9,2342,2,0,4,5,2020,635000000,635 Triệu,Bình Thuận
81,8,11,13513,1,48000,4,5,2015,516000000,516 Triệu,Hà Nội
81,8,6,2316,2,0,4,5,2020,754000000,754 Triệu,Hà Nội
81,8,12,2427,1,15000,4,5,2019,785000000,785 Triệu,Hà Nội
81,8,5,2527,1,55000,4,5,2015,668000000,668 Triệu,TP HCM
81,8,1,456,1,169000,4,5,2013,395000000,395 Triệu,Đồng Nai
81,8,9,2337,1,15000,4,5,2019,630000000,630 Triệu,TP HCM
81,8,4,2404,2,0,4,5,2020,635000000,635 Triệu,Tây Ninh
81,8,12,2335,2,0,4,5,2020,878000000,878 Triệu,Nghệ An
81,8,1,2528,1,51000,4,5,2016,538000000,538 Triệu,Hà Nội
81,8,3,2316,2,0,4,5,2020,795000000,795 Triệu,Hà Nội
81,8,3,2371,2,0,4,5,2020,640000000,640 Triệu,Hà Nội
81,8,3,2529,1,60000,4,5,2017,760000000,760 Triệu,Hà Nội
81,8,12,2789,1,41111,4,5,2017,789000000,789 Triệu,Hà Nội
81,8,4,2343,2,0,4,5,2020,1000000000,1 Tỷ 168 Triệu,Lâm Đồng
81,8,6,2530,1,89000,4,5,2014,445000000,445 Triệu,TP HCM
81,8,12,949,1,30000,4,5,2018,795000000,795 Triệu,Hà Nội
81,8,2,2326,2,0,4,5,2020,650000000,650 Triệu,Bà Rịa Vũng Tàu
81,8,4,2531,2,0,4,5,2020,1000000000,1 Tỷ 168 Triệu,Hà Nội
81,8,3,2407,1,65000,4,5,2015,689000000,689 Triệu,TP HCM
81,8,4,2888,2,0,4,5,2020,1000000000,1 Tỷ 133 Triệu,TP HCM
81,8,3,2532,1,110000,4,5,2016,509000000,509 Triệu,TP HCM
81,8,12,7537,1,66000,4,5,2016,692000000,692 Triệu,Hà Nội
81,8,9,14478,1,0,4,5,2017,555000000,555 Triệu,Hà Nội
81,8,4,2328,2,0,4,5,2020,880000000,880 Triệu,An Giang
81,8,1,2535,1,100000,4,5,2009,225000000,225 Triệu,Hà Tĩnh
81,8,3,2342,2,0,4,5,2020,635000000,635 Triệu,Bình Thuận
81,8,4,2353,2,0,4,5,2020,729000000,729 Triệu,Bình Định
81,8,9,2337,1,91000,4,5,2015,470000000,470 Triệu,TP HCM
81,8,10,2404,2,0,4,5,2020,635000000,635 Triệu,Tây Ninh
81,8,9,2536,1,60000,4,5,2014,440000000,440 Triệu,Thanh Hóa
81,8,3,2510,2,0,4,5,2020,600000000,600 Triệu,Hà Nội
81,8,4,2322,2,0,4,5,2020,635000000,635 Triệu,Hà Nội
81,8,12,1436,1,50000,4,5,2017,690000000,690 Triệu,Hà Nội
81,8,3,2789,1,7979,4,5,2015,666000000,666 Triệu,Hà Nội
81,8,2,2415,2,0,4,5,2020,650000000,650 Triệu,Thái Nguyên
81,8,10,2353,2,0,4,5,2020,645000000,645 Triệu,Bình Định
81,8,2,2537,1,30000,4,5,2019,598000000,598 Triệu,Hải Phòng
81,8,12,2473,2,0,4,5,2020,828000000,828 Triệu,TP HCM
81,8,3,2538,1,120000,4,5,2014,458000000,458 Triệu,Hải Phòng
81,8,12,2540,2,0,4,5,2020,809000000,809 Triệu,TP HCM
81,8,4,2540,2,0,4,5,2020,1000000000,1 Tỷ 148 Triệu,TP HCM
81,8,11,38,1,0,4,5,2016,690000000,690 Triệu,Hà Nội
81,8,3,2486,1,5,4,5,2016,505000000,505 Triệu,Thanh Hóa
81,8,3,2459,2,0,4,5,2020,630000000,630 Triệu,Long An
81,8,3,2393,2,0,4,5,2020,838000000,838 Triệu,Hà Nội
81,8,3,2491,1,110000,4,5,2016,515000000,515 Triệu,TP HCM
81,8,3,646,1,75000,4,5,2015,670000000,670 Triệu,Phú Thọ
81,8,4,2541,1,5800,4,5,2017,540000000,540 Triệu,Hà Nội
81,8,10,1278,1,53000,4,5,2014,499000000,499 Triệu,Hà Nội
81,8,12,2468,2,0,4,5,2019,870000000,870 Triệu,Gia Lai
81,8,3,2542,1,69000,4,5,2015,435000000,435 Triệu,Hà Nội
81,8,1,2543,2,0,4,5,2020,635000000,635 Triệu,Hà Nội
81,8,3,2468,2,0,4,5,2019,849000000,849 Triệu,Gia Lai
81,8,3,2362,2,0,4,5,2020,1000000000,1 Tỷ 169 Triệu,Đà Nẵng
81,8,5,2557,2,0,4,5,2020,867000000,867 Triệu,TP HCM
81,8,12,2545,1,0,4,5,2017,759000000,759 Triệu,Hải Phòng
81,8,1,2546,1,0,4,5,2008,260000000,260 Triệu,Lâm Đồng
81,8,12,2328,2,0,4,5,2020,625000000,625 Triệu,An Giang
81,8,3,12198,2,0,4,5,2019,838000000,838 Triệu,Hà Nội
81,8,11,2326,2,0,4,5,2020,799000000,799 Triệu,Bà Rịa Vũng Tàu
81,8,1,6627,2,0,4,5,2020,820000000,820 Triệu,TP HCM
81,8,3,2326,2,0,4,5,2020,650000000,650 Triệu,Bà Rịa Vũng Tàu
81,8,4,6627,2,0,4,5,2020,580000000,580 Triệu,TP HCM
81,8,2,7217,1,0,4,5,2014,498000000,498 Triệu,Khánh Hòa
81,8,1,13110,1,0,4,5,2017,755000000,755 Triệu,Hà Nội
81,8,6,2549,2,0,4,5,2020,616000000,616 Triệu,TP HCM
81,8,3,2550,1,24000,4,5,2018,619000000,619 Triệu,Hà Nội
81,8,1,4889,1,87000,4,5,2014,455000000,455 Triệu,TP HCM
81,8,3,2789,1,33333,4,5,2018,630000000,630 Triệu,Hà Nội
81,8,3,2789,1,66666,4,5,2015,665000000,665 Triệu,Hà Nội
81,8,1,2524,2,0,4,5,2020,1000000000,1 Tỷ 125 Triệu,TP HCM
81,8,2,1259,1,78000,4,5,2015,519000000,519 Triệu,TP HCM
81,8,3,2328,2,0,4,5,2020,880000000,880 Triệu,An Giang
81,8,3,2397,2,0,4,5,2020,610000000,610 Triệu,Thanh Hóa
81,8,9,15925,1,65000,4,5,2018,506000000,506 Triệu,Hà Nội
81,8,3,2789,1,66666,4,5,2017,768000000,768 Triệu,Hà Nội
81,8,10,2553,2,0,4,5,2020,640000000,640 Triệu,TP HCM
81,8,9,2397,2,0,4,5,2020,580000000,580 Triệu,Thanh Hóa
81,8,6,2415,2,0,4,5,2020,888000000,888 Triệu,Thái Nguyên
81,8,4,2414,2,0,4,5,2020,640000000,640 Triệu,TP HCM
81,8,3,2419,1,0,4,5,2016,690000000,690 Triệu,Hải Dương
81,8,3,2415,2,0,4,5,2020,750000000,750 Triệu,Thái Nguyên
81,8,10,2355,2,0,4,5,2020,1000000000,1 Tỷ 138 Triệu,TP HCM
81,8,12,2789,1,66666,4,5,2017,768000000,768 Triệu,Hà Nội
81,8,11,2499,1,5000,4,5,2019,599000000,599 Triệu,Phú Thọ
81,8,12,2789,1,25000,4,5,2017,777000000,777 Triệu,Hà Nội
81,8,1,2554,1,47000,4,5,2016,560000000,560 Triệu,TP HCM
81,8,4,2463,2,0,4,5,2020,650000000,650 Triệu,Hà Nội
81,8,1,11921,2,0,4,5,2019,1000000000,1 Tỷ 145 Triệu,Hà Nội
81,8,4,2375,2,0,4,5,2020,615000000,615 Triệu,TP HCM
81,8,4,2471,2,0,4,5,2020,635000000,635 Triệu,TP HCM
81,8,3,2328,2,0,4,5,2020,650000000,650 Triệu,An Giang
81,8,3,2360,1,102000,4,5,2016,515000000,515 Triệu,TP HCM
81,8,4,2888,2,0,4,5,2020,630000000,630 Triệu,TP HCM
81,8,1,2397,2,0,4,5,2020,585000000,585 Triệu,Thanh Hóa
81,8,4,2326,2,0,4,5,2020,1000000000,1 Tỷ 198 Triệu,Bà Rịa Vũng Tàu
81,8,3,2333,2,0,4,5,2020,765000000,765 Triệu,Hà Nội
81,8,3,2311,2,0,4,5,2020,635000000,635 Triệu,Hà Nội
81,8,3,2468,2,0,4,5,2020,635000000,635 Triệu,Gia Lai
81,8,4,2555,2,0,4,5,2020,918000000,918 Triệu,Hà Nội
81,8,10,2431,2,0,4,5,2020,650000000,650 Triệu,Hà Nội
81,8,6,2326,2,0,4,5,2020,620000000,620 Triệu,Bà Rịa Vũng Tàu
81,8,4,2406,2,0,4,5,2020,560000000,560 Triệu,TP HCM
81,8,3,1259,1,80000,4,5,2015,689000000,689 Triệu,TP HCM
81,8,1,2556,1,20000,4,5,2010,295000000,295 Triệu,Lạng Sơn
81,8,4,2557,1,62000,4,5,2017,476000000,476 Triệu,TP HCM
81,8,6,2456,1,10000,4,5,2019,745000000,745 Triệu,Hà Nội
81,8,3,2341,2,0,4,5,2020,795000000,795 Triệu,Hà Nội
81,8,3,2789,1,55555,4,5,2017,768000000,768 Triệu,Hà Nội
81,8,12,1436,1,40000,4,5,2017,750000000,750 Triệu,Hà Nội
81,8,4,2558,2,0,4,5,2020,1000000000,1 Tỷ 150 Triệu,TP HCM
81,8,3,2559,1,58000,4,5,2017,499000000,499 Triệu,TP HCM
81,8,6,2789,1,0,4,5,2015,675000000,675 Triệu,Hà Nội
81,8,6,2789,1,55555,4,5,2017,575000000,575 Triệu,Hà Nội
81,8,4,2558,2,0,4,5,2020,620000000,620 Triệu,TP HCM
81,8,9,2560,2,0,4,5,2020,630000000,630 Triệu,TP HCM
81,8,3,151,1,20000,4,5,2019,790000000,790 Triệu,Hà Nội
81,8,10,2561,2,0,4,5,2020,1000000000,1 Tỷ 133 Triệu,TP HCM
81,8,9,2562,1,33450,4,5,2017,559000000,559 Triệu,Hà Nội
81,8,9,2514,1,16000,4,5,2019,750000000,750 Triệu,Hà Nội
81,8,1,2563,1,14000,4,5,2019,780000000,780 Triệu,TP HCM
81,8,12,2499,1,8000,4,5,2019,799000000,799 Triệu,Phú Thọ
81,8,12,2505,2,0,4,5,2020,858000000,858 Triệu,TP HCM
81,8,4,2564,1,7000,4,5,2019,655000000,655 Triệu,Lâm Đồng
81,8,10,2333,2,0,4,5,2020,755000000,755 Triệu,Hà Nội
81,8,4,2328,2,0,4,5,2020,799000000,799 Triệu,An Giang
81,8,3,2375,2,0,4,5,2020,599000000,599 Triệu,TP HCM
81,8,3,6627,2,0,4,5,2020,620000000,620 Triệu,TP HCM
81,8,10,15236,1,155000,4,5,2004,155000000,155 Triệu,Kon Tum
81,8,3,2565,1,37000,4,5,2018,798000000,798 Triệu,TP HCM
81,8,6,2789,1,88888,4,5,2015,515000000,515 Triệu,Hà Nội
81,8,4,2355,2,0,4,5,2020,1000000000,1 Tỷ 138 Triệu,TP HCM
81,8,4,2566,2,0,4,5,2020,650000000,650 Triệu,TP HCM
81,8,4,2567,1,67000,4,5,2016,460000000,460 Triệu,Hải Phòng
81,8,6,2789,1,55555,4,5,2017,770000000,770 Triệu,Hà Nội
81,8,4,2568,1,75000,4,5,2016,545000000,545 Triệu,Hà Nội
81,8,3,2789,1,20000,4,5,2018,635000000,635 Triệu,Hà Nội
81,8,12,2463,2,0,5,5,2020,863000000,863 Triệu,Hà Nội
81,8,12,2334,2,0,4,5,2020,865000000,865 Triệu,TP HCM
81,8,3,2486,1,30000,4,5,2017,548000000,548 Triệu,Thanh Hóa
81,8,11,2424,2,0,4,5,2020,868000000,868 Triệu,Hà Nội
81,8,9,2333,2,0,4,5,2020,645000000,645 Triệu,Hà Nội
81,8,4,2333,2,0,4,5,2020,645000000,645 Triệu,Hà Nội
81,8,12,2406,2,0,4,5,2020,798000000,798 Triệu,TP HCM
81,8,3,2569,1,38000,4,5,2018,799000000,799 Triệu,An Giang
81,8,1,2888,2,0,4,5,2020,560000000,560 Triệu,TP HCM
81,8,6,2570,1,70000,4,5,2016,680000000,680 Triệu,Vĩnh Phúc
81,8,10,2352,2,0,4,5,2020,789000000,789 Triệu,Hải Phòng
81,8,3,2352,2,0,4,5,2020,599000000,599 Triệu,Hải Phòng
81,8,1,2532,1,13000,5,5,2019,795000000,795 Triệu,TP HCM
81,8,1,2571,1,100000,4,5,2007,213000000,213 Triệu,Hà Nội
81,8,12,2789,1,32000,4,5,2017,777000000,777 Triệu,Hà Nội
81,8,4,3173,2,0,4,5,2020,1000000000,1 Tỷ 168 Triệu,TP HCM
81,8,10,2328,2,0,4,5,2020,1000000000,1 Tỷ 193 Triệu,An Giang
81,8,12,2324,2,0,4,5,2020,800000000,800 Triệu,TP HCM
81,8,3,2789,1,666666,4,5,2016,710000000,710 Triệu,Hà Nội
81,8,6,2789,1,88888,4,5,2016,705000000,705 Triệu,Hà Nội
81,8,3,2375,2,0,4,5,2020,769000000,769 Triệu,TP HCM
81,8,3,15672,2,0,4,5,2020,860000000,860 Triệu,TP HCM
81,8,4,2572,1,69000,4,5,2014,415000000,415 Triệu,Đồng Nai
81,8,12,2573,1,52000,4,5,2016,665000000,665 Triệu,Hà Nội
81,8,12,2574,2,0,4,5,2020,868000000,868 Triệu,TP HCM
81,8,3,2530,1,42000,4,5,2017,560000000,560 Triệu,TP HCM
81,8,3,2441,1,40000,4,5,2017,770000000,770 Triệu,Hà Nội
81,8,9,2575,1,50000,4,5,2017,575000000,575 Triệu,Hà Tĩnh
81,8,4,6029,2,0,4,5,2020,630000000,630 Triệu,TP HCM
81,8,3,2530,1,90000,4,5,2016,570000000,570 Triệu,TP HCM
81,8,3,2365,1,35000,4,5,2018,615000000,615 Triệu,Hà Nội
81,8,3,2378,1,38000,4,5,2018,799000000,799 Triệu,Lâm Đồng
81,8,3,2888,2,0,4,5,2020,799000000,799 Triệu,TP HCM
81,8,3,2569,1,40000,4,5,2015,689000000,689 Triệu,An Giang
81,8,2,2406,2,0,4,5,2020,625000000,625 Triệu,TP HCM
81,8,12,15672,2,0,4,5,2020,803000000,803 Triệu,TP HCM
81,8,10,2577,1,9000,4,5,2017,565000000,565 Triệu,Hà Nội
81,8,3,2558,2,0,4,5,2020,868000000,868 Triệu,TP HCM
81,8,1,15697,1,6,4,5,2013,400000000,400 Triệu,Nghệ An
81,8,3,2578,1,45000,4,5,2017,775000000,775 Triệu,Hà Nội
81,8,3,2490,2,0,4,5,2020,580000000,580 Triệu,Hà Nội
81,8,9,7841,1,46000,4,5,2016,470000000,470 Triệu,TP HCM
81,8,3,937,1,500,4,5,2016,542000000,542 Triệu,Hà Nội
81,8,3,2524,2,0,4,5,2020,746000000,746 Triệu,TP HCM
81,8,6,15413,1,38000,4,5,2017,750000000,750 Triệu,Hà Nội
81,8,3,2581,1,70000,4,5,2015,655000000,655 Triệu,Quảng Ninh
81,8,3,669,1,12400,4,5,2013,372000000,372 Triệu,Đăk Lăk
81,8,3,2582,1,16000,4,5,2018,738000000,738 Triệu,Đồng Nai
81,8,9,15429,1,80000,4,5,2016,535000000,535 Triệu,Hà Nội
81,8,10,2614,1,150000,4,5,2011,270000000,270 Triệu,Đồng Nai
81,8,6,1489,1,0,4,5,2004,160000000,160 Triệu,Hà Nội
81,8,6,15888,1,55000,4,5,2017,545000000,545 Triệu,Hà Nội
81,8,1,2407,1,80000,4,5,2014,455000000,455 Triệu,TP HCM
81,8,5,3405,1,40000,4,5,2017,535000000,535 Triệu,TP HCM
81,8,9,2587,1,92000,4,5,2014,445000000,445 Triệu,Hà Nội
81,8,10,2588,1,113000,4,5,2014,430000000,430 Triệu,Đồng Nai
81,8,10,2589,2,0,4,5,2019,1000000000,1 Tỷ 198 Triệu,TP HCM
81,8,6,15249,1,0,4,5,2017,888000000,888 Triệu,Đăk Lăk
81,8,6,2591,1,0,4,5,2015,468000000,468 Triệu,Đăk Lăk
81,8,3,2592,1,38000,4,5,2017,566000000,566 Triệu,Hà Nội
81,8,10,2593,2,0,4,5,2020,1000000000,1 Tỷ 198 Triệu,Lâm Đồng
81,8,1,2593,2,0,4,5,2020,1000000000,1 Tỷ 198 Triệu,Lâm Đồng
81,8,5,2594,1,40000,4,5,2016,489000000,489 Triệu,Lâm Đồng
81,8,12,12926,1,130000,4,5,2016,665000000,665 Triệu,Bà Rịa Vũng Tàu
81,8,3,6222,2,0,4,5,2020,853000000,853 Triệu,TP HCM
81,8,3,2597,1,0,4,5,2017,565000000,565 Triệu,Hà Nội
81,8,12,2520,1,110000,4,5,2015,630000000,630 Triệu,Hà Nội
81,8,5,2598,2,0,4,5,2019,1000000000,1 Tỷ 198 Triệu,TP HCM
81,8,1,12577,1,39000,4,5,2018,785000000,785 Triệu,Hà Nội
81,8,4,2600,1,150000,4,5,2009,240000000,240 Triệu,Hà Nội
81,8,3,2890,2,0,4,5,2020,803000000,803 Triệu,TP HCM
81,8,3,2550,2,0,4,5,2020,559000000,559 Triệu,Hà Nội
81,8,4,9522,2,0,4,5,2020,1000000000,1 Tỷ 128 Triệu,TP HCM
81,8,3,2524,2,0,4,5,2020,682000000,682 Triệu,TP HCM
81,8,9,2602,1,47000,4,5,2016,550000000,550 Triệu,Hà Nội
81,8,3,15176,2,0,4,5,2020,750000000,750 Triệu,TP HCM
